26846, 44
27131, 44
27923, 44
28753, 44
31713, 44
33707, 44
34365, 44
146, 43
7421, 43
9233, 43
9535, 43
9793, 43
14480, 43
14537, 43
14572, 43
16646, 43
16891, 43
17611, 43
18016, 43
18881, 43
19529, 43
19565, 43
20262, 43
21101, 43
24834, 43
26454, 43
27526, 43
29229, 43
33014, 43
35001, 43
35831, 43
54, 42
418, 42
2561, 42
3545, 42
5138, 42
9123, 42
10082, 42
13574, 42
13701, 42
15417, 42
16307, 42
19642, 42
21216, 42
21484, 42
21818, 42
22433, 42
25506, 42
26500, 42
26576, 42
31444, 42
33957, 42
34070, 42
35065, 42
626, 41
3387, 41
3398, 41
5293, 41
6014, 41
6155, 41
6363, 41
6516, 41
7733, 41
10262, 41
10576, 41
10642, 41
11717, 41
11781, 41
14001, 41
14535, 41
14636, 41
14878, 41
15016, 41
16569, 41
19500, 41
20428, 41
20955, 41
21661, 41
21717, 41
25645, 41
29389, 41
33628, 41
34774, 41
35655, 41
909, 40
2134, 40
2953, 40
3826, 40
7657, 40
8599, 40
8788, 40
9066, 40
9178, 40
13093, 40
13797, 40
14372, 40
16818, 40
18178, 40
20413, 40
23240, 40
24263, 40
27009, 40
27761, 40
322, 39
1438, 39
1456, 39
4708, 39
6592, 39
7480, 39
8447, 39
8504, 39
9404, 39
10645, 39
11012, 39
11624, 39
13220, 39
13473, 39
13498, 39
15031, 39
15330, 39
17732, 39
18791, 39
19785, 39
19858, 39
21505, 39
22328, 39
24804, 39
25624, 39
25670, 39
26106, 39
27559, 39
27584, 39
28691, 39
29260, 39
29452, 39
29807, 39
32117, 39
33463, 39
33818, 39
34715, 39
34868, 39
36023, 39
36056, 39
49, 38
1149, 38
2522, 38
4020, 38
7555, 38
7584, 38
7984, 38
9074, 38
15037, 38
15732, 38
15737, 38
18049, 38
19987, 38
21613, 38
23137, 38
24596, 38
25196, 38
26104, 38
26529, 38
28127, 38
28527, 38
30156, 38
33804, 38
35149, 38
35158, 38
36168, 38
36218, 38
562, 37
1904, 37
2133, 37
3972, 37
6703, 37
8426, 37
8978, 37
9035, 37
10963, 37
11109, 37
13142, 37
13373, 37
13451, 37
14118, 37
14174, 37
14239, 37
14464, 37
15623, 37
16339, 37
16735, 37
18803, 37
19022, 37
21199, 37
21739, 37
22338, 37
22807, 37
26726, 37
26736, 37
27574, 37
27824, 37
28009, 37
28819, 37
29301, 37
29355, 37
30100, 37
30626, 37
31726, 37
33855, 37
35513, 37
4, 36
52, 36
2424, 36
3004, 36
3223, 36
5208, 36
5279, 36
6152, 36
7498, 36
8548, 36
8875, 36
14714, 36
15060, 36
17717, 36
18027, 36
19748, 36
19981, 36
20985, 36
20995, 36
21336, 36
21707, 36
21851, 36
23978, 36
26889, 36
28514, 36
28601, 36
28814, 36
29184, 36
29577, 36
30294, 36
30718, 36
31383, 36
32780, 36
32806, 36
35367, 36
36533, 36
5361, 35
5861, 35
7287, 35
7585, 35
8488, 35
10452, 35
11579, 35
11752, 35
11764, 35
12264, 35
13323, 35
14644, 35
15080, 35
16787, 35
19624, 35
20965, 35
21443, 35
21912, 35
22513, 35
24771, 35
26585, 35
27522, 35
27856, 35
28308, 35
29736, 35
30091, 35
30173, 35
30674, 35
31274, 35
33282, 35
34478, 35
1853, 34
2053, 34
2781, 34
3515, 34
3992, 34
4814, 34
5850, 34
9831, 34
11131, 34
12019, 34
12398, 34
12516, 34
12841, 34
13284, 34
13390, 34
13707, 34
14234, 34
14601, 34
14709, 34
15823, 34
17278, 34
18427, 34
23540, 34
24342, 34
24894, 34
25150, 34
26713, 34
27455, 34
28190, 34
28466, 34
28966, 34
29159, 34
29642, 34
29650, 34
30142, 34
30758, 34
31381, 34
32332, 34
33649, 34
33961, 34
35345, 34
1141, 33
1729, 33
1873, 33
2068, 33
3436, 33
3958, 33
4039, 33
4398, 33
5016, 33
5425, 33
6708, 33
7937, 33
9349, 33
11758, 33
13885, 33
14381, 33
15293, 33
17472, 33
17494, 33
19419, 33
19752, 33
20279, 33
20915, 33
21263, 33
22776, 33
22859, 33
22870, 33
22982, 33
23756, 33
24021, 33
24662, 33
25082, 33
25444, 33
27016, 33
27388, 33
27753, 33
28103, 33
28587, 33
30699, 33
32265, 33
33092, 33
33726, 33
1192, 32
1498, 32
2924, 32
2971, 32
3587, 32
5575, 32
5589, 32
5926, 32
6409, 32
6637, 32
7933, 32
8233, 32
8630, 32
8752, 32
12867, 32
14264, 32
14872, 32
14988, 32
16956, 32
17198, 32
17833, 32
18035, 32
19452, 32
20168, 32
20348, 32
20495, 32
20777, 32
20878, 32
21812, 32
21910, 32
21996, 32
22330, 32
23213, 32
25007, 32
25015, 32
25502, 32
26346, 32
26484, 32
28083, 32
28876, 32
29777, 32
30729, 32
30863, 32
31085, 32
31924, 32
32827, 32
32956, 32
33609, 32
36942, 32
722, 31
956, 31
4038, 31
4197, 31
4955, 31
5225, 31
5747, 31
8096, 31
8866, 31
9257, 31
9476, 31
10203, 31
10413, 31
10415, 31
11529, 31
11631, 31
11966, 31
13440, 31
13470, 31
13750, 31
13898, 31
14631, 31
14841, 31
16511, 31
16585, 31
16616, 31
16644, 31
16825, 31
18168, 31
18655, 31
18720, 31
19163, 31
20048, 31
20213, 31
21195, 31
23012, 31
24162, 31
24515, 31
26605, 31
26836, 31
27319, 31
27362, 31
27675, 31
28030, 31
28750, 31
29428, 31
30098, 31
30440, 31
30511, 31
32503, 31
33761, 31
34567, 31
35874, 31
36537, 31
1617, 30
1652, 30
4295, 30
4381, 30
5164, 30
5713, 30
6476, 30
6580, 30
7241, 30
7280, 30
7370, 30
8016, 30
8482, 30
9135, 30
9562, 30
10625, 30
12029, 30
13776, 30
14583, 30
14598, 30
14705, 30
15246, 30
15376, 30
17676, 30
17781, 30
17881, 30
18354, 30
18562, 30
19520, 30
19803, 30
20513, 30
21372, 30
21601, 30
21671, 30
22552, 30
23077, 30
23827, 30
24372, 30
24958, 30
26150, 30
27139, 30
27170, 30
27451, 30
28568, 30
30058, 30
31107, 30
33137, 30
33574, 30
33663, 30
36599, 30
36691, 30
36745, 30
36843, 30
184, 29
960, 29
1730, 29
3899, 29
6132, 29
6442, 29
8170, 29
8181, 29
8297, 29
8576, 29
8959, 29
8962, 29
9934, 29
10542, 29
10734, 29
12734, 29
13130, 29
14105, 29
14169, 29
14271, 29
14508, 29
15662, 29
17239, 29
17272, 29
18217, 29
18484, 29
19242, 29
19396, 29
21063, 29
21589, 29
21678, 29
21846, 29
22720, 29
23901, 29
24198, 29
27776, 29
28203, 29
28897, 29
29723, 29
30839, 29
32799, 29
33195, 29
33213, 29
34910, 29
34949, 29
35458, 29
36461, 29
36542, 29
36613, 29
36869, 29
37033, 29
100, 28
133, 28
843, 28
1363, 28
1826, 28
1977, 28
2148, 28
2389, 28
2777, 28
4807, 28
4853, 28
5360, 28
5364, 28
5446, 28
5993, 28
6112, 28
6294, 28
6623, 28
7114, 28
7150, 28
7758, 28
8189, 28
8555, 28
8810, 28
10179, 28
11081, 28
11648, 28
11693, 28
12320, 28
12491, 28
13649, 28
14762, 28
14780, 28
14792, 28
14820, 28
15508, 28
15566, 28
16059, 28
16425, 28
16826, 28
16916, 28
17583, 28
18830, 28
19749, 28
21187, 28
21959, 28
22458, 28
22796, 28
22932, 28
24918, 28
25275, 28
25512, 28
25887, 28
25952, 28
26407, 28
26420, 28
26594, 28
26741, 28
27135, 28
27275, 28
27356, 28
27971, 28
28462, 28
29081, 28
29947, 28
30340, 28
30492, 28
30796, 28
31862, 28
31914, 28
32291, 28
32447, 28
33155, 28
33523, 28
33886, 28
34739, 28
35281, 28
35549, 28
35649, 28
35832, 28
75, 27
782, 27
1442, 27
1695, 27
4244, 27
4532, 27
5834, 27
8134, 27
9194, 27
9704, 27
10568, 27
11724, 27
12340, 27
12502, 27
12697, 27
15530, 27
16155, 27
17696, 27
17763, 27
19622, 27
21644, 27
23001, 27
23081, 27
23217, 27
24309, 27
24760, 27
25677, 27
25715, 27
25936, 27
26307, 27
26547, 27
26752, 27
27508, 27
28761, 27
28821, 27
28852, 27
29507, 27
29551, 27
30428, 27
30728, 27
30981, 27
31293, 27
31633, 27
31912, 27
32362, 27
32642, 27
32863, 27
32915, 27
32980, 27
34274, 27
34666, 27
34718, 27
34799, 27
35425, 27
36552, 27
36607, 27
36812, 27
579, 26
1360, 26
1500, 26
1577, 26
1836, 26
2070, 26
2164, 26
2284, 26
2892, 26
3281, 26
3656, 26
3662, 26
4373, 26
5304, 26
6122, 26
6238, 26
7704, 26
7815, 26
10644, 26
11486, 26
12328, 26
14599, 26
14629, 26
14728, 26
14899, 26
15119, 26
15680, 26
16257, 26
16741, 26
17813, 26
17893, 26
18412, 26
18719, 26
18916, 26
19544, 26
19852, 26
21037, 26
21296, 26
23302, 26
24123, 26
24421, 26
25685, 26
27246, 26
27343, 26
27419, 26
27847, 26
28590, 26
28774, 26
30544, 26
30886, 26
31268, 26
31546, 26
32038, 26
32130, 26
35317, 26
35760, 26
36061, 26
36157, 26
36889, 26
306, 25
612, 25
824, 25
2453, 25
3272, 25
3937, 25
3974, 25
4288, 25
4410, 25
4731, 25
4904, 25
4922, 25
5050, 25
5806, 25
5827, 25
5901, 25
6003, 25
6249, 25
6473, 25
6630, 25
6892, 25
8110, 25
9070, 25
9684, 25
10228, 25
10231, 25
10672, 25
11707, 25
13135, 25
13260, 25
13376, 25
15222, 25
15996, 25
16184, 25
16733, 25
18164, 25
20693, 25
20737, 25
22066, 25
22093, 25
24257, 25
24763, 25
25286, 25
25307, 25
27612, 25
27769, 25
28393, 25
28650, 25
29195, 25
29383, 25
29443, 25
31203, 25
31686, 25
31731, 25
32883, 25
32912, 25
33246, 25
33398, 25
33498, 25
35105, 25
35202, 25
35856, 25
36163, 25
36350, 25
36589, 25
358, 24
445, 24
759, 24
1053, 24
1203, 24
1258, 24
1306, 24
1728, 24
4104, 24
5111, 24
5355, 24
5447, 24
6245, 24
7537, 24
7876, 24
8567, 24
8606, 24
9380, 24
11147, 24
11488, 24
11871, 24
11872, 24
11879, 24
11984, 24
12271, 24
13061, 24
13615, 24
13752, 24
14328, 24
16019, 24
16677, 24
16947, 24
17856, 24
17862, 24
18453, 24
18694, 24
19370, 24
20208, 24
21077, 24
21652, 24
21691, 24
22628, 24
23008, 24
23049, 24
23662, 24
23976, 24
24281, 24
25312, 24
25516, 24
26391, 24
27172, 24
27663, 24
27904, 24
27943, 24
28289, 24
28639, 24
28715, 24
28932, 24
28946, 24
28992, 24
29308, 24
29985, 24
30028, 24
30261, 24
31459, 24
32011, 24
32731, 24
32775, 24
33993, 24
35819, 24
36213, 24
36434, 24
114, 23
1304, 23
1574, 23
1678, 23
2320, 23
2569, 23
2597, 23
3302, 23
3496, 23
4279, 23
5366, 23
5890, 23
6258, 23
6391, 23
9855, 23
9900, 23
10206, 23
10562, 23
11403, 23
11512, 23
12372, 23
12409, 23
12431, 23
12614, 23
12689, 23
13067, 23
13754, 23
13920, 23
14533, 23
14790, 23
16221, 23
16414, 23
16716, 23
16959, 23
17011, 23
17190, 23
17585, 23
17708, 23
17768, 23
17934, 23
18316, 23
19072, 23
19938, 23
20256, 23
20569, 23
20975, 23
21036, 23
21045, 23
21175, 23
21322, 23
21919, 23
22812, 23
23589, 23
23766, 23
23958, 23
23987, 23
24012, 23
25185, 23
25366, 23
25904, 23
26373, 23
27376, 23
27402, 23
27453, 23
27586, 23
28194, 23
28415, 23
28481, 23
28541, 23
28594, 23
28607, 23
29481, 23
29815, 23
30287, 23
30405, 23
30735, 23
31291, 23
31828, 23
32573, 23
32727, 23
34509, 23
34657, 23
34860, 23
34869, 23
35020, 23
35754, 23
35805, 23
35953, 23
36717, 23
36777, 23
36903, 23
37053, 23
986, 22
1074, 22
1675, 22
2090, 22
2441, 22
2709, 22
2820, 22
3163, 22
3276, 22
3670, 22
4796, 22
4851, 22
5054, 22
5647, 22
5900, 22
5951, 22
6066, 22
6848, 22
6997, 22
7392, 22
7635, 22
7928, 22
8065, 22
8149, 22
8472, 22
8924, 22
9045, 22
9308, 22
9575, 22
10278, 22
11042, 22
11043, 22
12222, 22
12298, 22
12564, 22
12596, 22
13214, 22
14217, 22
14249, 22
14579, 22
14697, 22
14849, 22
16111, 22
16653, 22
17074, 22
17756, 22
18001, 22
18801, 22
19618, 22
19909, 22
20283, 22
21446, 22
21679, 22
21806, 22
22104, 22
22147, 22
22546, 22
22803, 22
23514, 22
23580, 22
24248, 22
24294, 22
24345, 22
24519, 22
24758, 22
24832, 22
24996, 22
25446, 22
25760, 22
25765, 22
25876, 22
25927, 22
26044, 22
26320, 22
26465, 22
26596, 22
26626, 22
26890, 22
26905, 22
27686, 22
27828, 22
27833, 22
28867, 22
29177, 22
29386, 22
30057, 22
30137, 22
30171, 22
30293, 22
30436, 22
31177, 22
32164, 22
32213, 22
32868, 22
33037, 22
33340, 22
33629, 22
34043, 22
34319, 22
34646, 22
34954, 22
35327, 22
35608, 22
35804, 22
36425, 22
36620, 22
36822, 22
36853, 22
76, 21
88, 21
266, 21
345, 21
516, 21
1434, 21
1518, 21
1810, 21
1942, 21
2236, 21
2247, 21
2614, 21
2836, 21
2886, 21
2912, 21
3007, 21
3625, 21
4077, 21
4301, 21
4328, 21
4441, 21
4554, 21
4732, 21
4783, 21
5601, 21
5633, 21
5652, 21
5658, 21
6193, 21
6769, 21
7504, 21
7614, 21
8925, 21
9125, 21
10261, 21
11253, 21
11504, 21
11505, 21
11556, 21
11673, 21
11731, 21
13365, 21
14828, 21
15274, 21
15826, 21
16125, 21
16394, 21
16411, 21
16501, 21
16516, 21
16641, 21
16738, 21
16901, 21
17328, 21
17656, 21
18069, 21
18117, 21
18468, 21
18483, 21
18576, 21
19001, 21
19087, 21
19240, 21
19353, 21
20003, 21
20389, 21
20468, 21
20803, 21
20882, 21
20939, 21
22045, 21
22304, 21
22312, 21
22435, 21
22579, 21
22925, 21
22963, 21
23481, 21
23571, 21
23684, 21
23953, 21
24171, 21
24226, 21
24443, 21
24902, 21
24971, 21
25364, 21
25462, 21
26214, 21
26486, 21
26769, 21
26824, 21
26946, 21
27269, 21
27299, 21
27810, 21
27890, 21
28053, 21
29247, 21
30401, 21
30846, 21
31695, 21
32615, 21
32636, 21
33532, 21
33660, 21
33708, 21
34125, 21
34480, 21
34713, 21
34783, 21
35318, 21
35708, 21
35781, 21
35850, 21
36116, 21
36179, 21
36192, 21
36587, 21
36673, 21
36795, 21
58, 20
252, 20
535, 20
573, 20
718, 20
1057, 20
1221, 20
1686, 20
1834, 20
1900, 20
2163, 20
2232, 20
2715, 20
3102, 20
3499, 20
3564, 20
3665, 20
3853, 20
4406, 20
4787, 20
5331, 20
5612, 20
6454, 20
6643, 20
6853, 20
7031, 20
7301, 20
8053, 20
8206, 20
8295, 20
8420, 20
8425, 20
8536, 20
8550, 20
8589, 20
8939, 20
9239, 20
9302, 20
9830, 20
10145, 20
10825, 20
11531, 20
11940, 20
12030, 20
12492, 20
12642, 20
12654, 20
12851, 20
13122, 20
13301, 20
13630, 20
14227, 20
14414, 20
14525, 20
14721, 20
15221, 20
15291, 20
15406, 20
16437, 20
16628, 20
16724, 20
16793, 20
17287, 20
17679, 20
17878, 20
17950, 20
17982, 20
18096, 20
18405, 20
18438, 20
18966, 20
19251, 20
19589, 20
19817, 20
19926, 20
19931, 20
20171, 20
20243, 20
20407, 20
20954, 20
21038, 20
21606, 20
22028, 20
22762, 20
23172, 20
23291, 20
23569, 20
24164, 20
24391, 20
25409, 20
25515, 20
25589, 20
25629, 20
25642, 20
25793, 20
26778, 20
27040, 20
27303, 20
27339, 20
27477, 20
28076, 20
28216, 20
28385, 20
28725, 20
29403, 20
29888, 20
30253, 20
30300, 20
30370, 20
30475, 20
30633, 20
30677, 20
30712, 20
30803, 20
30821, 20
31013, 20
31069, 20
31366, 20
31432, 20
31515, 20
31556, 20
31973, 20
32777, 20
33130, 20
33539, 20
33664, 20
33673, 20
33745, 20
34141, 20
34740, 20
34945, 20
34961, 20
35172, 20
35265, 20
36367, 20
373, 19
476, 19
1030, 19
1185, 19
1340, 19
1709, 19
1762, 19
2580, 19
2972, 19
3601, 19
3628, 19
3922, 19
3993, 19
4470, 19
5157, 19
5248, 19
5524, 19
5699, 19
6430, 19
6906, 19
7144, 19
7461, 19
7579, 19
7967, 19
8037, 19
8145, 19
8358, 19
8669, 19
9324, 19
9354, 19
9690, 19
9723, 19
10246, 19
10271, 19
10859, 19
11887, 19
11922, 19
11963, 19
12001, 19
12113, 19
13119, 19
13361, 19
14072, 19
14322, 19
15089, 19
15373, 19
15489, 19
15638, 19
15678, 19
15930, 19
16074, 19
16271, 19
16419, 19
16566, 19
17097, 19
17193, 19
17564, 19
17607, 19
17690, 19
17973, 19
18063, 19
18662, 19
19024, 19
19073, 19
19156, 19
19178, 19
19534, 19
19676, 19
19884, 19
19887, 19
20234, 19
20556, 19
20753, 19
21273, 19
21667, 19
21773, 19
21867, 19
22094, 19
22290, 19
22455, 19
22618, 19
22899, 19
23292, 19
23451, 19
23701, 19
23843, 19
24028, 19
24034, 19
24195, 19
24236, 19
24462, 19
24837, 19
24919, 19
25696, 19
26020, 19
26046, 19
26369, 19
26411, 19
26590, 19
26971, 19
27000, 19
27225, 19
27885, 19
27928, 19
28153, 19
28909, 19
28950, 19
29417, 19
29813, 19
29938, 19
31240, 19
31321, 19
31659, 19
31983, 19
32260, 19
32682, 19
32808, 19
32992, 19
33526, 19
33611, 19
35481, 19
35531, 19
35588, 19
35714, 19
35889, 19
36297, 19
36354, 19
36370, 19
154, 18
344, 18
392, 18
553, 18
1583, 18
1732, 18
2537, 18
2556, 18
2844, 18
3050, 18
3474, 18
3700, 18
3857, 18
4100, 18
4180, 18
4394, 18
4976, 18
5184, 18
5527, 18
5885, 18
6482, 18
6537, 18
7065, 18
7076, 18
7138, 18
7373, 18
7737, 18
8507, 18
8762, 18
9047, 18
10195, 18
10798, 18
11526, 18
11880, 18
12313, 18
12347, 18
13190, 18
13368, 18
13977, 18
14029, 18
15183, 18
15570, 18
15853, 18
16090, 18
16408, 18
16416, 18
16451, 18
16547, 18
16659, 18
16902, 18
17657, 18
17695, 18
17808, 18
17988, 18
19112, 18
19481, 18
19759, 18
20282, 18
20602, 18
20621, 18
20757, 18
20823, 18
20945, 18
21112, 18
21561, 18
21655, 18
22003, 18
23777, 18
23781, 18
23836, 18
23868, 18
23991, 18
24992, 18
25025, 18
25156, 18
25382, 18
25730, 18
25967, 18
25989, 18
26191, 18
26601, 18
26756, 18
27294, 18
27464, 18
27486, 18
27969, 18
28036, 18
28071, 18
28200, 18
28294, 18
28381, 18
28463, 18
29150, 18
29463, 18
29901, 18
30441, 18
30481, 18
30529, 18
30877, 18
31419, 18
31616, 18
31768, 18
32849, 18
33415, 18
33705, 18
33990, 18
34195, 18
34278, 18
34612, 18
34616, 18
34773, 18
34789, 18
34826, 18
35136, 18
35306, 18
35349, 18
35628, 18
35665, 18
35878, 18
35945, 18
35955, 18
35973, 18
35984, 18
36349, 18
36645, 18
36841, 18
36937, 18
37048, 18
37122, 18
194, 17
873, 17
993, 17
1460, 17
1910, 17
2519, 17
2743, 17
2983, 17
3439, 17
3681, 17
4467, 17
4485, 17
4546, 17
4685, 17
4768, 17
5233, 17
5644, 17
5905, 17
6301, 17
6631, 17
6855, 17
6879, 17
6951, 17
6973, 17
7096, 17
7179, 17
7376, 17
7829, 17
8813, 17
8877, 17
9186, 17
10016, 17
10356, 17
10573, 17
10736, 17
11128, 17
11261, 17
11499, 17
11652, 17
11750, 17
11891, 17
11979, 17
12084, 17
12824, 17
13241, 17
14201, 17
14291, 17
14423, 17
14503, 17
14553, 17
14570, 17
14651, 17
14857, 17
15523, 17
15672, 17
16219, 17
16368, 17
16402, 17
16503, 17
16505, 17
16656, 17
16681, 17
16694, 17
16730, 17
17140, 17
17249, 17
17315, 17
17483, 17
17540, 17
17792, 17
18192, 17
18344, 17
18429, 17
18551, 17
18586, 17
18603, 17
18790, 17
18880, 17
19152, 17
19913, 17
20084, 17
20387, 17
20426, 17
20518, 17
20582, 17
20759, 17
20933, 17
21230, 17
21952, 17
21981, 17
21986, 17
22102, 17
22155, 17
22324, 17
22806, 17
23014, 17
23026, 17
23310, 17
23374, 17
23581, 17
24230, 17
24595, 17
25784, 17
26380, 17
27052, 17
27221, 17
27244, 17
27314, 17
27398, 17
27413, 17
27836, 17
28063, 17
28182, 17
29115, 17
29271, 17
29665, 17
30119, 17
30234, 17
30358, 17
30967, 17
31002, 17
31185, 17
31329, 17
31435, 17
31538, 17
31550, 17
32304, 17
32476, 17
32656, 17
33315, 17
33573, 17
34084, 17
34156, 17
34260, 17
34829, 17
35010, 17
35071, 17
35092, 17
35604, 17
35746, 17
35972, 17
36011, 17
36223, 17
36234, 17
36341, 17
37056, 17
339, 16
560, 16
912, 16
942, 16
1153, 16
1576, 16
2036, 16
2428, 16
2459, 16
2536, 16
2829, 16
2928, 16
3165, 16
3413, 16
3707, 16
3945, 16
4162, 16
4444, 16
4491, 16
4652, 16
4967, 16
5145, 16
5175, 16
5484, 16
5729, 16
5846, 16
6237, 16
6502, 16
6837, 16
6844, 16
7974, 16
8252, 16
8430, 16
8590, 16
8649, 16
8873, 16
9106, 16
9154, 16
9487, 16
9555, 16
9681, 16
9910, 16
10109, 16
10454, 16
10712, 16
11141, 16
11327, 16
12091, 16
12163, 16
12897, 16
12900, 16
13021, 16
13290, 16
13899, 16
13913, 16
14604, 16
14609, 16
14648, 16
14777, 16
15139, 16
15213, 16
15252, 16
15482, 16
15674, 16
15932, 16
16544, 16
16651, 16
16713, 16
16753, 16
17086, 16
17501, 16
17681, 16
18024, 16
18160, 16
18201, 16
18222, 16
18430, 16
18480, 16
18648, 16
18963, 16
19036, 16
19145, 16
19164, 16
19188, 16
19756, 16
19860, 16
19975, 16
20574, 16
20608, 16
20919, 16
20964, 16
21167, 16
21168, 16
21358, 16
21769, 16
21780, 16
21840, 16
22405, 16
22515, 16
22570, 16
22883, 16
23036, 16
23056, 16
23067, 16
