20063,"{14734, 22, 14872, 15000, 10665, 7987, 311, 10432, 14656, 11718, 6984, 13771, 13648, 1619, 11862, 10715, 6239, 3433, 1008, 13041, 8694}"
34930,"{11264, 11520, 11904, 6532, 2696, 11663, 13328, 3602, 13459, 6420, 13715, 22, 8087, 7191, 921, 1306, 7322, 14492, 14621, 6814, 2334, 13721, 2974, 1571, 3748, 9384, 12075, 14254, 9392, 10289, 2102, 13623, 9143, 3385, 7287, 9403, 6971, 1341, 12734, 9280, 3392, 14273, 15174, 15302, 3528, 10188, 4813, 13005, 6478, 6352, 15058, 2772, 4181, 10456, 12508, 6621, 13794, 10596, 5733, 6758, 14441, 2281, 2667, 11246, 3951, 4210, 3442, 13940, 11251, 2423, 5368, 11130}"
36204,"{2562, 9346, 4872, 1674, 1165, 11024, 2068, 13716, 12822, 23, 12699, 6301, 413, 4386, 12582, 7975, 2470, 5417, 10153, 11436, 10415, 8625, 12220, 3901, 12356, 13000, 3017, 4042, 13256, 14412, 7116, 15313, 10584, 11363, 4579, 10344, 6249, 12907, 13295, 1136, 9074, 4979, 3315, 10483, 13686, 14847}"
3216,"{11392, 6401, 10881, 6148, 2057, 4758, 10523, 2332, 10910, 5152, 12323, 8228, 6438, 3118, 6703, 7216, 10294, 950, 5820, 6590, 4928, 11337, 6345, 4042, 10828, 4813, 206, 7119, 9935, 1873, 6737, 3923, 12752, 3029, 14936, 10842, 14810, 3037, 11358, 13803, 13166, 6133, 9078, 10616, 6651, 2559}"
30960,"{6051, 8293, 6707, 2837, 6072, 24, 6651, 11837, 5855}"
15593,"{6657, 14472, 5002, 8717, 5773, 6801, 7191, 25, 12060, 13340, 5793, 5922, 9379, 5668, 4261, 11046, 13864, 6445, 2862, 14253, 14765, 8625, 5940, 12985, 13883, 7101, 580, 13000, 13773, 12752, 8274, 11986, 2388, 6356, 5974, 10453, 11479, 11735, 477, 11358, 2400, 10608, 2546, 14451, 5366, 7287, 14330, 9213}"
23673,set()
28385,"{2848, 7809, 2213, 13511, 842, 15084, 12909, 7578, 12752, 8471, 25, 3450, 11836}"
34679,set()
35226,set()
9607,"{8450, 2823, 5899, 14732, 5650, 12946, 1814, 26, 8482, 12068, 293, 8745, 12972, 7855, 5298, 5942, 4791, 2874, 1211, 4797, 14014, 11327, 2684, 13762, 10947, 11718, 1608, 10824, 4042, 14796, 3406, 5840, 3153, 11602, 4182, 10712, 218, 4188, 10205, 11358, 15070, 10977, 11363, 11109, 10343, 10216, 12267, 1517, 1518, 12015, 7544, 8188, 9213}"
10059,"{2048, 13832, 10377, 1417, 8074, 12300, 1293, 396, 5497, 2192, 9849, 5522, 13716, 10645, 6166, 662, 1432, 11673, 3990, 27, 539, 2717, 9246, 12572, 12574, 10652, 10654, 14753, 14117, 11175, 14632, 1705, 425, 11436, 8625, 11322, 4154, 7161, 14014, 12352, 11204, 1734, 8136, 5321, 1353, 6861, 12750, 11344, 5590, 12887, 2263, 9688, 13658, 5851, 13404, 1116, 11358, 1118, 14043, 3809, 2274, 14173, 866, 9571, 14182, 7404, 7020, 10350, 10092, 4591, 13682, 9587, 756, 12661, 6133, 5111, 10616, 13817, 9979, 8575}"
11237,"{13573, 13070, 9745, 6931, 14868, 11933, 416, 11810, 2211, 14117, 2616, 3901, 1218, 5959, 4042, 2124, 14030, 9424, 2897, 3409, 11223, 11224, 11644, 11868, 11361, 9571, 12643, 4843, 9078, 7287, 122, 3579, 1788, 10109, 13950}"
13782,"{1793, 7045, 12300, 2325, 6166, 13338, 27, 8476, 9756, 5793, 6446, 10294, 1975, 13753, 4154, 4667, 7994, 3262, 4288, 11331, 330, 1999, 8789, 14549, 94, 6239, 7783, 7913, 875, 109, 12141, 8815, 11377, 10616, 12922, 9979, 9468}"
18787,"{11274, 1027, 11069, 855}"
19987,"{1793, 14341, 13716, 8471, 7578, 27, 35, 298, 174, 12723, 5950, 3905, 10434, 6469, 842, 4042, 14156, 12752, 11220, 14549, 9437, 2526, 8671, 2400, 14176, 2402, 3708, 13285, 12909, 12531, 13043, 7932}"
22433,"{12162, 4999, 12940, 2578, 5397, 3350, 27, 3997, 6686, 10143, 5501, 3751, 2093, 13870, 1077, 5687, 12231, 13768, 6478, 5070, 12752, 10842, 10471, 15079, 14185, 11501, 1651, 6133, 13686, 7287, 13045, 13305, 10109}"
1144,"{13970, 1236, 7935}"
1182,set()
2522,"{3206, 1672, 13833, 2701, 7062, 14872, 3226, 10650, 28, 7584, 1836, 4141, 3507, 3894, 14905, 11065, 3645, 13503, 71, 4684, 11602, 6877, 8542, 2145, 13029, 486, 10344, 365, 1791}"
2561,"{3330, 13573, 7578, 2332, 2596, 14117, 1318, 6827, 6316, 7216, 13366, 7098, 12352, 14273, 14404, 6340, 14790, 8904, 3017, 6218, 13771, 6606, 339, 10845, 7393, 3172, 9956, 8550, 1772, 3952, 13555, 12665, 13436}"
2804,set()
3077,"{4353, 13190, 2696, 1675, 8977, 14356, 13716, 662, 13208, 13338, 28, 1055, 8096, 13087, 4135, 10663, 5289, 9898, 6827, 7596, 13870, 6064, 8754, 1587, 1973, 12725, 14650, 4922, 442, 11453, 12990, 575, 5951, 13757, 13634, 12099, 4807, 13000, 842, 15309, 976, 2772, 7893, 12120, 9052, 13404, 15071, 6881, 10595, 8549, 1638, 7910, 7656, 7020, 4717, 7918, 8943, 6258, 12791, 9851, 7935}"
