21101,"{5824, 14273, 4386, 5345, 2596, 10118, 7945, 13549, 10000, 2128, 3409, 13297, 12021, 152, 5561, 28, 3901}"
21195,"{5504, 1, 4099, 8197, 1162, 4382, 15264, 5793, 1826, 13221, 6438, 11686, 680, 4658, 13879, 2618, 4161, 834, 13511, 4042, 10579, 11867, 13022, 3168, 15221, 7932}"
22932,"{5514, 335, 2128, 11668, 12021, 3094, 1565}"
23507,"{12932, 7307, 10512, 13715, 15252, 8341, 3358, 3123, 13237, 3000, 3778, 2246, 10571, 4431, 13522, 1236, 7771, 14562, 9188, 3045, 10469, 1771, 6900, 4597}"
25533,"{1, 6827, 3909, 3635}"
27660,"{4353, 15018, 11510, 14342}"
28083,"{7299, 4005, 10095, 14736, 12369, 12881, 14771, 1048}"
30478,"{1, 2854, 7918, 11156, 13338}"
33173,"{420, 2532, 11465, 842, 6428, 988, 8957}"
33213,"{5668, 13862, 10794, 3563, 8939, 12523, 11632, 18, 8629, 9078, 4026, 5950, 8575}"
33603,"{3520, 13572, 10469, 3206, 5930, 10156, 7864, 4630, 2615, 12406, 10458, 7549, 8542, 3647}"
7758,"{7040, 2436, 520, 10651, 8228, 6438, 1710, 10165, 2107, 6590, 9278, 4806, 1481, 842, 5321, 4813, 8406, 9177, 3169, 3809, 9195, 11501, 6258}"
5475,set()
21996,"{4386, 8625, 13169, 4212, 4788, 5303, 7608, 2682, 2238, 126}"
26889,"{3, 1348, 8035, 14342, 2574, 11025, 9971, 9686, 152}"
28153,"{995, 4264, 1107, 12887, 5018, 3647}"
23217,"{13351, 10987, 3502, 4081, 14515, 10365, 9846, 5175, 13117, 2942}"
25656,"{7232, 9795, 12581, 2854, 4433, 1426, 8977, 371, 12823, 2653}"
2164,"{1316, 5862, 6438, 7853, 2895, 12470, 13112, 5020}"
3100,"{6888, 8363, 13500, 8926}"
11012,"{2594, 5, 12231, 1385, 3352, 13402, 1083, 11164, 14685, 3743}"
17815,"{7137, 6416, 6675, 11961, 7545, 156}"
20252,set()
33755,"{834, 13381, 5, 1574, 4232, 14828, 1165, 5582, 15054, 2576, 4914, 10610, 6393, 1563, 9693, 7550}"
7675,{7}
10113,set()
18857,set()
21701,{7}
3981,"{8, 7393}"
4244,"{5249, 10228}"
5681,set()
10028,"{4960, 7393}"
10766,{13298}
14716,{8}
14976,set()
17701,{13630}
17924,{3545}
19841,"{8, 5869, 14461, 3997}"
23431,{4100}
24440,set()
24514,"{3171, 11791}"
25912,"{4042, 12682}"
27648,{7665}
30979,{8}
3674,"{9, 13182, 7447}"
31444,"{4353, 10883, 4746, 5900, 1937, 14614, 11801, 4764, 7967, 10400, 6199, 6072, 14014, 7621, 11718, 13898, 7886, 1753, 477, 4583, 10344, 8180}"
17463,"{10883, 12037, 3719, 6407, 3977, 10, 12680, 13198, 5270, 5659, 4381, 1823, 12453, 3502, 4278, 11074, 845, 9558, 14045, 7782, 4724, 12028, 10365, 10238}"
21660,set()
21606,"{7392, 11750, 8398, 3631, 2995, 8383}"
7053,"{12961, 12}"
21027,{12369}
5861,"{482, 6827, 13868, 13, 8939, 5869, 3408, 401, 11730, 14014, 5782, 7287, 10297, 2492, 11581, 11996, 2301, 3710}"
9855,"{2340, 14118, 12236, 4620, 6351, 10128, 11475, 7446, 11898, 9884, 10749}"
3771,"{5318, 12715, 11216, 7578, 8350, 8479}"
11147,"{4192, 4386, 2659, 293, 6438, 842, 3754, 14, 6515, 5876, 5173, 8026}"
16891,"{14, 14736, 6929, 10386, 15253, 9758, 4386, 14117, 11302, 14713, 13871, 3507, 3128, 3905, 13122, 14676, 2774, 486, 13298, 7287, 7289, 11003}"
25939,"{1152, 2851, 8456, 7979, 8504, 15161, 8638}"
30091,"{10433, 5862, 13126, 11976, 1065, 6666, 10346, 14572, 7577, 14, 10832, 13136, 13909, 2358, 10198, 9208, 9849, 4666, 287}"
33679,"{8130, 4970, 4978}"
1686,"{5704, 6478, 5070, 10228, 9333}"
4949,"{4042, 2739, 8638, 15}"
13298,"{12356, 7923, 10584, 10524, 4381}"
25363,"{6000, 10156, 5046}"
33993,"{2080, 4042, 1198, 15, 4881, 13522, 12433, 1236, 14292, 15126, 8727, 14587}"
1892,{16}
3011,{16}
3388,set()
3990,"{16, 3879}"
5147,{16}
5637,{16}
6201,set()
7281,set()
7692,{16}
15691,set()
19733,{16}
23696,set()
8110,"{11718, 6471, 4935, 2185, 9514, 6441, 12751, 10608, 17, 8242, 12117, 13878, 13431, 14523, 13502, 12766, 2811}"
22328,"{7078, 1705, 7529, 1548, 3249, 8499, 10228, 8248, 6685}"
23805,"{10584, 17, 11312, 12752}"
33780,"{10885, 10118, 1805, 8333, 17, 11538, 14369, 4386, 14117, 4646, 14118, 10539, 15033, 7356, 11327, 11718, 8778, 5968, 9170, 1365, 85, 12508, 14823, 10602, 13424, 6898, 13820, 2942}"
11042,"{14208, 7873, 12352, 416, 15364, 7393, 13338, 842, 8907, 13166, 7216, 18, 6166, 12918, 539, 2682, 10523, 1565}"
13649,"{1057, 13730, 2849, 6660, 5289, 8330, 2128, 18, 7219, 10294, 2903, 3448, 5179, 10558}"
14629,"{5793, 14342, 2696, 13005, 2862, 12752, 12721, 6066, 8340, 5044, 6580, 3577, 6972}"
14669,"{6912, 5793, 6881, 13062, 15079, 40, 13416, 14475, 50, 6931, 12021, 3094, 12725, 7738, 1853}"
14878,"{8960, 5345, 995, 5892, 2211, 5321, 8330, 15245, 5869, 6675, 11771, 2014, 8575}"
15917,"{6912, 1793, 5899, 1296, 4882, 6803, 10901, 4250, 7067, 28, 5018, 4642, 13730, 2854, 40, 10409, 6570, 14644, 1340, 10814, 10558, 9278, 13248, 6722, 6337, 8387, 11718, 11337, 5707, 8528, 10064, 226, 10344, 3561, 7018, 3952, 2166, 2556, 254}"
16511,"{13573, 12140, 4109, 6062, 12050, 11188, 8629, 8218, 8955, 9052, 3901}"
17107,"{1152, 2696, 5260, 3346, 4499, 3733, 6037, 8092, 13084, 13469, 10913, 4780, 4911, 15024, 10932, 13492, 11446, 9018, 10950, 2766, 14802, 598, 855, 4721, 11383}"
17782,"{5635, 9860, 8458, 6794, 8727, 795, 4386, 12194, 7994, 1853, 8905, 3151, 14159, 855, 12644, 13288, 5610, 12273, 8564, 11771, 4348}"
19907,"{13573, 11660, 14735, 10000, 2071, 13978, 10652, 9756, 12833, 13488, 14641, 9913, 12859, 9917, 1853, 13248, 12099, 7879, 7246, 847, 6355, 14547, 7893, 2392, 8281, 1755, 6246, 3179, 5617, 15351, 5497, 2556}"
20428,"{12194, 5862, 11337, 7913, 1517, 13487, 9104, 11252, 855, 1116, 11069, 14142, 1951}"
20959,"{14110, 18, 3986, 4409, 13338, 3422}"
22513,"{18, 402, 2325, 12057, 8092, 14117, 1318, 1710, 12718, 13870, 11188, 4919, 4026, 4922, 8892, 575, 12099, 8009, 842, 9052, 15325, 4574, 227, 7020, 6258, 7154, 9974, 9979}"
24479,"{1028, 9349, 9108, 2837, 7061, 7574, 3225, 9627, 795, 12444, 1565, 10911, 8096, 4639, 10531, 2854, 424, 425, 3114, 299, 11436, 14641, 8886, 6651, 4793, 3645, 13248, 206, 13391, 14542, 4182, 5590, 13915, 477, 221, 9440, 11744, 13803, 9588, 11893, 1780, 9979}"
27604,"{416, 5345, 4195, 11725, 5873, 18, 5116}"
29260,"{5345, 5635, 10181, 13212, 5292, 10158, 18, 179, 252, 2837, 6454, 11927, 8149, 12057, 8090, 6972, 13757}"
32019,"{15104, 4867, 5641, 528, 6675, 12444, 9246, 11041, 4261, 12712, 9390, 3375, 7218, 2228, 8906, 8907, 9802, 7885, 10705, 2901, 4824, 226, 227, 7906, 5610, 10228, 8441, 9726}"
36855,"{12416, 7300, 520, 14729, 526, 18, 11283, 13338, 797, 4510, 5668, 2857, 10794, 2732, 3631, 4919, 8634, 12859, 10307, 1219, 12741, 8136, 6985, 11337, 9303, 4574, 7906, 995, 3823, 11377, 11378, 9331, 8575}"
4911,"{15280, 19}"
10820,"{19, 406}"
11366,"{11520, 15008, 2594, 3524, 3271, 743, 6888, 6268, 10705, 7292, 8823, 7705, 3708}"
12750,"{13298, 19, 12395, 5349}"
16397,"{15252, 1710}"
19036,"{4386, 5250, 6918, 19, 5141, 5913, 15198}"
19188,"{9009, 3810, 12323}"
24063,{19}
26454,"{10310, 1127, 2631, 7566, 11375, 3920, 10640, 3997}"
32956,"{9037, 8625, 19, 8660, 12822, 14587}"
960,"{4002, 7269, 84, 11477, 14588, 5759}"
1853,"{4386, 6469, 6929, 13500, 12723, 20, 12725, 12275, 5847, 2548, 10681, 2427, 8124, 11837, 1246, 8223}"
17587,"{339, 20}"
20620,"{10115, 3214, 10128, 157, 3743, 14497, 8994, 2595, 3631, 14396, 11715, 324, 12231, 12745, 4430, 11599, 12754, 724, 12134, 3051, 14059, 13303, 8567, 12154}"
25888,set()
12656,"{1147, 13975}"
35760,"{2081, 11921, 6357, 8955, 1853, 13630}"
603,"{5632, 13443, 22, 3497, 9398, 13878, 13370, 4926, 6976, 6853, 11718, 12486, 5965, 1487, 12752, 13400, 2010, 4970, 12267, 6129, 3959, 15353}"
2050,"{14340, 4872, 22, 8727, 13209, 3997, 11045, 9384, 13609, 14632, 8628, 9012, 12725, 6586, 9793, 8523, 3406, 7383, 11868, 13805, 12275, 631, 10616}"
5361,"{15074, 12963, 6826, 9931, 9866, 2414, 2128, 13970, 10460, 8340, 2068, 22, 8660, 6774, 9849, 1755, 5179, 10364, 13182, 6239}"
10645,"{12932, 14117, 14340, 14085, 9254, 7780, 5610, 4684, 5171, 1236, 8564, 10646, 22, 7448, 8825, 14362, 2235}"
19637,"{10370, 9732, 12679, 15373, 5006, 11924, 14105, 2971, 10017, 12838, 6954, 1836, 8632, 5049, 4028, 4926, 3776, 14273, 12099, 3017, 349, 5730, 15345, 2548, 125}"
19785,"{1410, 6471, 2474, 2155, 9291, 1773, 6734, 11122, 3484}"
20063,"{641, 14342, 15252, 12961, 9254, 3631, 10549, 5814, 6715, 7744, 8513, 8768, 1488, 6352, 11996, 7265, 12004, 13284, 5357, 2550, 12407, 11641, 10365}"
34930,"{3079, 7817, 5642, 3598, 10003, 7972, 2854, 5676, 14765, 9646, 8629, 12725, 3513, 4926, 10304, 5061, 12743, 8136, 3017, 13768, 14025, 2128, 5458, 855, 6364, 15069, 12259, 10470, 4073, 8431, 116, 7285, 11253, 12407, 248, 8441, 7036, 5501, 1023}"
36204,"{9222, 14342, 8970, 11661, 9357, 14737, 6804, 2456, 4636, 13470, 8866, 13606, 9899, 4914, 8242, 10292, 3894, 10810, 5564, 7100, 14788, 4039, 8135, 842, 2382, 1236, 7134, 8419, 5490, 8563, 14580, 4085, 8827}"
3216,"{997, 645, 7689, 10064, 4532, 4567, 24}"
30960,"{3584, 14662, 4042, 14549, 12279, 6239}"
15593,"{4224, 3168, 7331, 2852, 4742, 4232, 8841, 9160, 1000, 174, 5294, 9775, 8498, 8595, 9843}"
23673,"{25, 7918}"
28385,"{12961, 11718, 10665, 4716, 3950, 11634, 11996}"
34679,{25}
35226,"{13005, 11374, 5171, 3508, 25}"
9607,"{1600, 6498, 9762, 8645, 9432, 3306, 7662, 11988, 9719, 152, 13210, 12380, 15197, 12927}"
10059,"{4960, 14882, 8387, 227, 8903, 5800, 393, 6985, 15336, 5260, 9900, 3631, 2128, 50, 2228, 14327, 1721, 2170, 6203, 2780}"
11237,"{2688, 12419, 14724, 9228, 783, 27, 3375, 5423, 4913, 8632, 11967, 11331, 8265, 9802, 6478, 8655, 12752, 11729, 982, 4826, 3172, 15079, 13166, 10616, 1529}"
13782,"{10368, 6019, 12102, 12198, 2696, 14790, 14859, 5996, 6415, 4499, 8564, 1721, 3094, 855, 11224, 14681, 6651, 12316, 3901}"
18787,"{1152, 2176, 11951, 14834, 27}"
19987,"{11527, 5869, 2321, 15313, 12725, 3871}"
22433,"{10050, 12002, 8932, 1510, 3017, 7817, 2128, 7282, 12723}"
1144,"{9440, 11041, 13195, 28, 3406, 7918, 662, 8218, 7291, 2748}"
1182,{28}
2522,"{11718, 525, 9404, 8405, 406, 12725, 4668, 3613, 3518}"
2561,"{8071, 28, 6675, 13429, 10423, 10616, 4154, 10876, 2238}"
2804,"{28, 3118}"
3077,"{9090, 9860, 1028, 8073, 5260, 6931, 4758, 8478, 15008, 12838, 15018, 11436, 11949, 14255, 7216, 3507, 11059, 6715, 3517, 15041, 6469, 7110, 14918, 10712, 227, 2284, 4208, 12273, 12021, 1527, 10365}"
5128,"{8727, 28, 4125, 419, 11940, 6826, 12591, 4147, 1214, 8767, 3519, 193, 11081, 11977, 5969, 11104, 14816, 1124, 3173, 4716, 5357, 8173, 10228}"
6254,"{3456, 9569, 6946, 10658, 12932, 2314, 11212, 4751, 15280, 4244, 13079, 9240, 28}"
6461,"{2851, 13193, 7306, 8491, 12756, 7062, 12119, 3160, 12154, 12475, 15260, 5693, 13503}"
7183,{28}
9535,"{11836, 12995, 12836, 360, 15018, 8779, 3565, 28, 12273, 11378, 1053, 6452, 10810, 5499, 4828, 605, 3198}"
9908,{28}
13430,"{248, 425, 12752, 569}"
14535,"{226, 2662, 13195, 4941, 11537, 13495, 28, 11261, 5759}"
16826,"{12325, 7529, 4407, 10136, 11100, 9149, 13725}"
18741,"{6274, 525, 9101, 8722, 6931, 6675, 402, 13464, 28, 6817, 4130, 5800, 8749, 5037, 1077, 6709, 6200, 6973, 11070, 574, 4670, 12741, 15302, 6855, 10828, 3151, 2128, 5851, 889, 995, 4837, 11622, 12393, 8939, 6636, 11245, 14966, 760, 14073, 12923, 2684, 13695}"
19981,"{13120, 4386, 10212, 4244, 950, 28, 3997, 1822}"
21372,"{416, 6148, 6438, 8136, 7689, 7753, 9339, 3151, 2128, 14066, 5787, 11608, 6715, 28, 14655}"
23265,"{9186, 14159, 2556, 4721, 13970, 8406, 14872, 28}"
25008,"{11752, 28}"
26762,"{13248, 13025, 12099, 9253, 5704, 339, 2037, 5018, 11069}"
26946,"{9860, 8071, 13649, 8564, 14485, 12759}"
27562,"{6017, 8453, 10650, 4251, 28, 4386, 7463, 6960, 8625, 14900, 6073, 9273, 5179, 13248, 11982, 3538, 11220, 4570, 4958, 107, 3951, 6128, 7665, 114, 8304, 2037, 4601, 2301}"
29447,"{9104, 28, 6038, 5382}"
32083,"{10531, 6308, 6469, 2505, 14729, 13295, 12562, 1266, 11224, 28}"
32164,"{3497, 9346}"
33260,"{2682, 28}"
33520,{28}
35390,"{11524, 15110, 14475, 8587, 653, 14098, 14742, 5018, 9246, 801, 11053, 3507, 6072, 14527, 7747, 11331, 13763, 7110, 11463, 1354, 717, 727, 2908, 6108, 2790, 11626, 2160, 12021}"
35649,"{7078, 3052, 2128, 3733, 8535, 28}"
14322,"{8963, 6436, 10469, 4453, 1522, 1400, 1978}"
13241,"{1922, 12323, 12267, 5357, 7062, 30}"
17671,set()
9123,"{1600, 8577, 5730, 13446, 12135, 3433, 1002, 13612, 11960, 467, 13043, 13045, 2934, 9559, 6072, 11356}"
2404,"{32, 6179, 15044, 9699, 13328, 2548, 11511, 8890, 11771}"
29308,"{3268, 8823, 4905, 797, 5783, 5149}"
30653,"{6583, 8733, 675, 9091, 6469, 8487, 4362, 4138, 14797, 5585, 13169, 5171, 12723, 12725, 12402, 727, 8697, 10810, 284, 6621}"
19370,"{5540, 14404, 14118, 7846, 6120, 14872, 6827, 10477, 11535, 9520, 9304, 4210, 7316, 12216, 6651, 3997, 14014}"
6014,"{14794, 4684, 13612, 3950, 6001, 1236, 3997}"
14762,"{12964, 9190, 6478, 976, 5650, 6867, 179, 12662, 3287}"
17190,"{3168, 8197, 12774, 11686, 8777, 7753, 7020, 10732, 15215}"
18660,"{34, 11875, 15174, 6247, 5070, 3183, 9078, 5687, 10616, 15353, 6911}"
5366,"{3905, 35, 15112, 2088, 3017, 5417, 13036, 14445, 5966, 5075, 10996, 12857, 4668, 10365}"
26585,"{4869, 2310, 2823, 12822, 1450, 11563, 179, 4154, 834, 11465, 7242, 3659, 976, 11867, 13151, 739, 5862, 5102, 9454, 7287, 2559}"
34141,"{13121, 35, 1311, 741, 1789, 3595, 1003, 6827, 13454, 7020, 1199, 7573, 13686, 5693, 8287}"
1247,"{7393, 11844, 5668, 36, 13898, 3307, 12369, 4668, 3903}"
8447,"{36, 9732, 5136, 5877, 4380}"
9233,"{9478, 1544, 7048, 5650, 7955, 152, 36, 4132, 14376, 10153, 6701, 440, 4158, 4671, 3647, 2640, 1236, 12505, 10590, 6624, 2145, 9445, 2548, 6390, 15351, 10361}"
17856,{14231}
18911,set()
22029,"{9475, 10499, 1284, 5638, 529, 12437, 10394, 10015, 14754, 36, 15143, 4775, 10410, 5038, 13486, 11952, 4027, 2363, 6846, 11847, 7112, 8407, 5464, 1498, 15067, 6624, 4450, 5476, 11364, 4069, 5096, 7529, 3435, 3825, 13180}"
31992,"{2272, 3299, 72, 13961, 2346, 9801, 12779, 6221, 13164, 9519, 15249, 5427, 9427, 1079, 6490, 9527, 2878, 9439}"
32479,"{10469, 13255, 2184, 12745, 15370, 4968, 13354, 2320, 9843, 13686, 1623, 152}"
33699,"{7393, 12267, 14323}"
33282,"{801, 4933, 15079, 234, 2640, 2484, 8629, 12057, 4921, 8634, 6715}"
36409,"{12099, 37}"
6516,"{14208, 13249, 38, 2762, 683, 14572, 5741, 11245, 305, 2225, 9297, 6866, 4691, 5975, 3640, 1112, 6845}"
6570,"{13696, 38}"
7194,"{1124, 525}"
9038,"{12752, 6853, 38}"
15743,"{525, 4806}"
36537,"{1634, 4420, 13126, 11718, 10344, 3849, 7817, 267, 5900, 3754, 7629, 1003, 13905, 8564, 9493, 8694, 8856, 10459, 8892, 11071}"
3431,"{1989, 11655, 12073, 6065, 5524}"
17207,"{7685, 780, 10000, 3476, 1942, 2201, 13721, 5401, 797, 10532, 39, 433, 11957, 5179, 1085, 9790, 13898, 3151, 11996, 14428, 6239, 7393, 14823, 4073, 5490, 12021}"
17529,"{9090, 3544, 14135, 3631, 3507, 13427, 8053, 15351, 8119, 3576, 8665, 2682, 3997}"
27339,{9587}
28688,"{11266, 4869, 15110, 11810, 39, 13612, 8750, 431, 15279, 9012, 12725, 12854, 446, 1726, 5568, 12099, 6753, 4199, 3048, 106, 8427, 15339, 760}"
2247,"{12833, 6469, 6855, 8136, 2569, 10344, 11436, 13716, 9078, 797}"
6152,"{416, 547, 5635, 6469, 5286, 9481, 1705, 3563, 13133, 5646, 13166, 2128, 4442, 662, 10841, 2682, 6651, 863}"
18038,set()
19452,"{9476, 7817, 9866, 152, 13338, 2211, 425, 12460, 12099, 8136, 12752, 8293, 9193, 5617, 1522, 10484, 9078, 12919, 10616, 889, 1786, 5116}"
3680,"{7045, 11405, 6416, 9370, 6810, 14492, 11934, 12577, 4386, 12961, 8228, 5417, 6827, 14765, 3123, 4276, 4149, 11958, 5432, 5561, 2499, 5059, 8776, 5576, 9546, 1487, 9686, 13271, 5977, 14427, 11867, 11358, 14431, 2145, 12395, 9325, 1522, 13298, 12921, 6779}"
418,"{11904, 10087, 14794, 12369, 4147, 8084, 13878, 9143, 13112, 14556, 2557, 14014}"
24547,"{8850, 14107, 3231, 13216, 2209, 6433, 12838, 7336, 42, 14765, 2610, 4807, 5319, 5704, 13005, 8791, 13786, 10464, 9186, 9956, 3566, 6254, 2548, 9849, 6651}"
28199,"{1154, 7689, 13324, 1819, 3997, 10142, 3231, 12838, 8233, 13487, 6448, 9777, 5297, 12723, 9652, 13753, 4026, 1721, 10810, 10175, 5704, 14974, 6228, 855, 4824, 5594, 1374, 2145, 2281, 5610, 6636, 13938, 7154, 13175, 10365, 9086}"
35831,"{1793, 8833, 5380, 10000, 402, 11799, 5538, 6438, 42, 11946, 7098, 4026, 6079, 6469, 12741, 12232, 10443, 8909, 8784, 12126, 10591, 9956, 8293, 5990, 2548, 11383, 10616, 6137, 11771, 10109}"
4483,"{6338, 43}"
12458,"{12932, 7695}"
28192,"{4453, 4591, 2872, 9052, 5469}"
10134,set()
10427,{9071}
15895,{45}
26340,"{12725, 6598}"
5054,"{4450, 3748, 12964, 13256, 12267, 12206, 3438}"
19153,"{9090, 12723, 46}"
26639,"{15000, 14681, 365}"
1654,{47}
11316,set()
13198,"{11520, 4361, 11659, 4625, 13460, 13082, 6558, 14497, 4901, 9639, 11304, 9646, 15027, 10294, 2103, 10810, 8892, 3518, 13632, 12994, 14533, 1361, 9050, 12252, 4829, 3423, 5988, 15081, 1515, 10095, 1521, 13297, 11892, 1012, 9974, 10109, 3710, 4991}"
19332,"{3969, 6028, 12813, 15122, 5143, 2712, 14363, 3742, 12961, 9637, 48, 7865, 10681, 8768, 14532, 13509, 11206, 13766, 4172, 8013, 4559, 11855, 2902, 3286, 15191, 7771, 6877, 1768, 11881, 5119}"
24449,{9037}
26050,"{3748, 5255}"
30595,"{4862, 4244, 4501, 12442, 2331, 6941, 12835, 11694, 11961, 2238, 9791, 4297, 6987, 7118, 9686, 2905, 95, 224, 4197, 1385, 618, 8809, 9852, 8702}"
1910,"{6310, 2886, 2696, 7951, 9935, 49, 13970, 1236, 7288, 12122, 13051, 8670}"
12076,"{2348, 12263}"
17380,"{8323, 2660, 7588, 7689, 4073, 8427, 1708, 10987, 1840, 8977, 49, 6291, 6705, 1459, 6582, 10066, 12626, 1236, 795}"
20389,"{13573, 1325, 3406, 4921, 1721}"
30728,"{995, 15079, 9996, 2124, 12725, 2045}"
36028,set()
8549,"{2946, 995, 11099, 7783, 7656, 3631, 2128, 9104, 9424, 6931, 11930, 11291}"
10546,"{10531, 2915, 2532, 2631, 12908, 50, 11252, 5974, 2999, 9272, 11641, 2682, 1563, 14428, 14143}"
13502,"{2776, 6072}"
14264,"{9440, 12099, 10443, 9583, 11346, 50, 6715, 3901}"
17833,"{15104, 1793, 6689, 5668, 14182, 3240, 2732, 4813, 11245, 9104, 50, 14198, 13495, 10841, 2107, 1212}"
23949,"{13573, 4069, 1705, 3020, 14765, 5070, 3615, 13169, 50, 11188, 7734, 11191, 827, 1919}"
26804,"{6881, 10531, 9860, 2596, 13062, 3964, 1609, 9898, 11788, 12723, 11380, 11961, 6140, 13469}"
29005,"{10119, 10953, 2346, 13612, 429, 10159, 50, 11827, 7062, 12664, 14457, 6203, 9853, 4671}"
6574,"{3072, 1793, 10881, 1803, 10128, 402, 1426, 13716, 1942, 14872, 5913, 10654, 13603, 12963, 10920, 10027, 51, 9013, 4538, 6075, 8507, 11837, 10558, 13502, 10307, 1481, 12752, 1876, 9686, 9942, 11996, 4713, 12395, 7020, 14956, 4463, 10109}"
8216,"{4385, 6087, 8456, 11527, 13098, 13927, 6120, 235, 303, 5136, 1169, 7474, 5427, 6355, 13937, 11478, 7158, 14104, 9497, 14265}"
13718,"{15025, 51, 5260, 13868}"
19426,"{11393, 4867, 6019, 3977, 14734, 11535, 3602, 2717, 7967, 4132, 3497, 1580, 5936, 51, 5312, 15174, 5575, 9804, 3024, 8144, 11220, 11353, 1754, 11996, 11358, 2145, 4451, 12259, 2666, 8811, 5098, 11246, 12530, 5747, 9587, 14196, 6133, 12407, 2172, 7038}"
32476,"{9504, 12721, 14443, 1599}"
33266,"{4483, 10116, 10244, 12948, 2837, 10518, 14362, 9115, 14107, 14492, 7839, 3743, 3748, 12964, 935, 5543, 14765, 4398, 15278, 5940, 9923, 15174, 14790, 5322, 9037, 3025, 10839, 11352, 8666, 11996, 12895, 6239, 11492, 2405, 7910, 3176, 9833, 11370, 2798, 3951, 5233, 9842, 13298, 13045, 13686, 10616, 6651, 3965, 3710}"
7164,{52}
7859,"{15280, 52}"
34713,"{13484, 13390, 1230, 5524, 827, 15103}"
4359,"{4386, 9643, 10068, 6072, 219, 9052}"
10701,"{3168, 12872, 7084, 7578, 1713, 760, 7994, 10844, 2174}"
17137,{53}
23109,"{1535, 12752, 53, 7896, 9849, 2559}"
23160,"{3631, 12015, 10810, 3348, 4442}"
36872,"{1186, 6693, 5478, 13926, 2387, 12725}"
3986,{54}
11645,set()
12077,"{5256, 3596, 4369, 7315, 5912, 7967, 5029, 5289, 14250, 1067, 5291, 8625, 10290, 13618, 54, 1852, 13511, 6986, 12877, 1362, 12000, 1262, 8053, 7289, 2301, 4862}"
12586,{3388}
12937,"{12323, 6084, 54, 12822, 9502}"
15614,set()
24183,{2870}
25787,"{4290, 4461, 8563, 54, 9271, 534, 14392, 3933}"
31439,set()
5015,"{791, 55}"
15889,{55}
18012,"{13322, 3118, 8629, 13084, 13694, 8478}"
19261,"{13730, 6438}"
21106,"{6163, 8277, 55}"
22659,{55}
23285,{55}
27070,"{80, 6438}"
27817,"{6438, 55}"
31770,{12206}
35069,{13970}
36201,set()
36990,"{9440, 2057, 13970, 7893, 55, 6041, 1307}"
7352,set()
9816,set()
31638,"{11073, 4669, 8777, 1242, 9297, 2360, 9849, 56, 10365, 15103}"
32806,"{11520, 4100, 14632, 6345, 12682, 12745, 14572, 8699}"
24786,"{9505, 10597, 5029, 13898, 8782, 15313, 1498, 7252, 11510, 4154}"
31037,"{10144, 481, 11872, 6659, 3460, 5503, 14472, 4905, 5704, 4683, 4844, 4205, 11220, 57, 1082, 5339, 11836, 13182, 11007}"
34403,"{6528, 4353, 12706, 5345, 11946, 9003, 1836, 9164, 7982, 7758, 7887, 6929, 10095, 14901, 406, 4214, 1467, 57, 4027, 10558}"
8394,"{7777, 4322, 1669, 12134, 936, 4877, 5070, 4369, 9938, 14238, 9279, 13182, 2175}"
10758,"{4154, 11171}"
12841,"{6720, 13184, 11718, 5862, 7463, 4702, 9208, 58, 6107, 7550, 6879}"
